
========== 绗?1 闆?==========
[00:00:21] 好考一下大。
[00:51:06] 你难道就真的把那个男的搞坏吗？
[00:51:09] 你布局上调整也不允许。
[00:51:14] 所以你只能是改自己了，这种情况你只能改自己了，
[00:51:18] 而且他自己自身本质确实存在问题的。
[00:51:26] 好，回来再过来。
[00:51:28] 第一个男的喜欢勾搭，第二个这个女的其实好不到哪里去，
[00:51:34] 因为他有个技公，是不是？
[00:51:37] 他也存在有问题的。
[00:51:43] 两个人可以考虑互相猜忌一下。
[00:51:46] 他那个玄武他不觉得自己的桃花是桃花，但是觉得别人桃花是桃花，听明白吧？
[00:51:59] 是不是？
[00:51:59] 你说你也没有，是不是？
[00:52:01] 然后你说按我这个卦件来看，
[00:52:04] 你这个身边还有其他的男人，都是他们主动追我的。
[00:52:08] 我对他们其实并没有心动，但是我看你们关系很紧密，虽然经常吃着饭，
[00:52:15] 然后去看个电影，然后有个时候去泡泡，但是我心里对他们是没有感觉的。
[00:52:23] 我们当普通朋友的，但我看那个卦象的话比普通朋友还要更紧密一些。
[00:52:30] 我们是上过床，但是怎么是不是？
[00:52:34] 但是我们还是普通朋友，大家并没有投入，是吧？
[00:52:38] 有没有这种人？
[00:52:49] 真的有，且挺多。
[00:52:54] 他不认为自己的桃花是桃花的。
[00:52:57] 这个地方你要看那个男的话，那男的也就是勾搭一下。
[00:53:01] 他就这个性格，还没见的是有明显的怎么样，对不对？
[00:53:11] 我们就开房了，什么都不干是吧？
[00:53:14] 是啊，你放心是吧，我绝对不会强迫你的，对吧？
[00:53:40] 好，把这个放。
[00:53:43] 放一边。
[00:53:47] 在这种情况下，理论上我们解决这种问题是从女的入手。
[00:53:53] 好，注意注意，如果他不解决的话，我们碰到这个男的有问题，
[00:53:59] 是不是取决于只有这个男的是没有私害的。
[00:54:03] 实干它在中间就起了一个决定性的作用了。
[00:54:08] 实干是不是空亡？
[00:54:13] 空王碰到的一个特点，是不是它没有其他的，就个空亡是吧？
[00:54:18] 空王碰到的特点就是时间到有功的时候，它会填时，它就不空。
[00:54:23] 那么什么时候？
[00:54:24] 第一个明年，第二个九月是不是？
[00:54:29] 所以这个时候你要估计，你要分析一下，
[00:54:34] 你要推演未来的发展，不要光停留于眼前。
[00:54:39] 大概标了一下十万。
[00:54:41] 你看如果不考虑他们两。
[00:54:43] 个关系的话，其实他关键点的可以考虑到实干。
[00:54:47] 是因为实干空完了之后，就决定了这个男的性质发生了变化，是不是？
[00:54:53] 到了九月份的时候，这个地方爆空了会出现什么情况？
[00:55:01] 他也是好的，是不是就这个女的有四号了，
[00:55:06] 所以在一些特殊的时间场合下，
[00:55:09] 他们两的阴阳会发生转变，整个局势会发生转变。
[00:55:14] 转变以后是不是还是这个女的有问题？
[00:55:20] 所以他只能跟她的闺蜜去吐口水了，是吧？
[00:55:24] 吐口水。
[00:55:36] 像这种情况下话，你要推演是吧？
[00:55:39] 因为两个人在一起的话，他取决性因素除了他们两个自己，还有考虑其他的原因。
[00:55:46] 平台好，他们平台空亡了是肯定是不行的。
[00:55:49] 但是在九月份填10的时候，他们感情就有可能会有一个基础，
[00:55:54] 看他在那个时候能不能把握住。
[00:55:57] 好，回到关键点，左边的是这123点，
[00:56:00] 是不是我们在分析他现在不好的情况下所找到的关窍点。
[00:56:05] 然后我们要看他好的时候，他在可能推测他问肯定是问想问能不能再和好。
[00:56:12] 他虽然不管他现在问的怎么想的，是不是，
[00:56:16] 他最终想问的就是第一个我们能不能和好，
[00:56:19] 第二个以后能不能好好走下去，无非就这个。
[00:56:24] 所以你推演之后，你肯定要考虑到他怎么样具备什么条件才可能和好。
[00:56:33] 具备什么条件才可能和好好。
[00:56:36] 你看按时间的发展，
[00:56:38] 有没有可能在运转到哪一个时间的时候梗宫会变坏，是不是并没有。
[00:56:45] 耿宫它。
[00:56:46] 一直是好的，对不对？
[00:56:50] 好，然后实干的。
[00:56:54] 空亡。
[00:56:55] 他不会再更坏了，它会在几个特殊的时间下它会变好。
[00:57:02] 那么最少就是说你如果感觉好的话，最少十干要好。
[00:57:07] 第二个事主他本身也要好，这两个就反而变成这个官窍了，是不是？
[00:57:14] 这两个变好的时候，感情才能才有可能会和好听明白这一点了吧？
[00:57:20] 那么实干它反。
[00:57:22] 而又是个更加重要的一个因素。
[00:57:25] 因为实干是你人为不能控制的地方，它是个运势，你人的话这个乾宫这里入目，
[00:57:32] 你还可以调整实干，你自己很难调整的，
[00:57:35] 所以他是要等一个机会，这个实干就是天实。
[00:57:39] 等到9月份或者明年，
[00:57:43] 九月明年实干变好好在这一个条件下面，
[00:57:50] 他们才有可能有可能会好，但也不不代表会好。
[00:57:55] 好在九月或者明年时质量变好的前提下，他还要满足一个什么条件？
[00:58:05] 是不是前工也变好？
[00:58:15] 好，注意，乾宫是入木，入木要变好的话需要什么条件？
[00:58:29] 比如说时间也填拆没用的串也可以考虑。
[00:58:36] 但是你实干是甜的，甜的话是相当于补，
[00:58:41] 所你这个就拆的话就不行了。
[00:58:49] 好，你看很多同学是说用冲填，冲的话需要怎么样？
[00:58:55] 我们现在还不说具体的方法，冲的话是对面的时间。
[00:59:00] 那么你不管怎么样的话，现在已经是什么七月份了，
[00:59:05] 你是轮不到对面这个工位来冲的。
[00:59:09] 听明白没有？
[00:59:12] 有些新同志可能没听懂。
[00:59:15] 我再讲一遍，空亡和入木的话，有两个时候它会变好。
[00:59:19] 就是第一个日期到了这个时候，比如他有宫空亡的话，
[00:59:23] 日期到了有年有月有日，有时他会填时就会变好。
[00:59:27] 入木也同样的道理，听懂打个一听不懂答案。
[00:59:33] 还有一种情况是时间到了对面的时候可以来冲它，
[00:59:38] 也就是卯酉这两个时间都可以。
[00:59:41] 但前提是对面这个宫位一定不能有私害，有私害的是不行，
[00:59:46] 他第一个冲不动，第二个反而冲了会有坏事。
[00:59:50] 听懂了没有？
[00:59:51] 所以他这个实干的入木的话，
[00:59:55] 在卯酉的这两个时间都可以具备这个点，对不对？
[01:00:01] 持干的空亡，但是乾宫的这个入目的话，
[01:00:05] 能不能冲对面鬼是不是红色，是不是畸形？
[01:00:09] 第一个是对面的工位格局，它本身就不具备冲盈的条件。
[01:00:14] 第二个你也等不到这个冲的时间，因为这是位是吧？
[01:00:18] 位的话你要等到冲的话，你只能等月月的话就是明年的四月份，
[01:00:24] 这个时间是太来不及了，不太可能是不是？
[01:00:28] 所以对公的话我们就不考虑了，只考虑一个甜食。
[01:00:33] 那么是不是在时间填时到这个位置的时候，
[01:00:37] 也就是说戌亥月的时候，它的入目会好转，看懂了没有？
[01:00:48] 好，我问大家，到了虚亥月的时候，
[01:00:52] 他们有没有可能会好，为什么？
[01:00:60] 对。
[01:01:00] 到了有月的时候。
[01:01:03] 实干把它填满了，
[01:01:06] 是不是友意填满的时候他自己不争气，
[01:01:11] 等到他自己想争气的时候，机会又错过了。
[01:01:15] 所以感情就是这么奇妙，有很多事情机会也都这么奇妙。
[01:01:20] 所以你真正的断句要等洞悉这个规律的话，要学会推演。
[01:01:26] 在不同的时间状态下面，他们的情况都会不一样。
[01:01:32] 新同学听懂懂吗？
[01:01:33] 听懂打一，听懂打个2，迷迷糊糊打3。
[01:01:39] 还不错，都你个红薯赶紧改个名字。
[01:01:56] 改成聪聪是吧，改成小明，
[01:02:01] 小秘，你给我出去是吧？
[01:02:07] 我再讲一遍，
[01:02:09] 空亡和入目能让他们好转的前提就是时间流动到他们工位。
[01:02:16] 但是时间它只有一个，是不是？
[01:02:20] 时间我当我到这个时候的时候，空这个好了，但是这个没好，
[01:02:27] 等我时间到了这个工位的时候，
[01:02:29] 下面这个工位乾空的时候，这个好了，上面这个又空了。
[01:02:35] 所以他们两个总差一个条件总不具备，是不是？
[01:02:40] 所以这个时候我们推演他们变好的前提下，
[01:02:44] 就第一个在空王得到弥补的时候，这个地方入屋还能得到解决。
[01:02:51] 但是你通过时间只能解决一个，那么我们只能选择什么呢？
[01:02:58] 选择通过风水、通过布局、通过行为来给他进行一定的调整。
[01:03:07] 明年的时间太。
[01:03:16] 你信不信？
[01:03:17] 可不可能这样？
[01:03:18] 所以你要回到生活中去，你很多人都是这样子的，光看剧都不那个了。
[01:03:27] 十年之间。
[01:03:30] 是吧？
[01:03:47] 好，那么从解决问题的角度来看，关窍点是不是还是多在前空呢？
[01:03:57] 所以在选择今年9月份的时候，也就三个月以后？
[01:04:03] 现在位以为申月2个月以后来把这块给它调整，
[01:04:08] 但是这个时间是不是太短了？
[01:04:13] 它是不是太长了？
[01:04:15] 是不太长了。
[01:04:16] 所以我们只能选择什么呢？
[01:04:19] 既然选择从日开始，
[01:04:23] 12号是胃，13号是申，14号、15号、16号。
[01:04:30] 如果不是有大问题的话，短期内就在这几天解决。
[01:04:39] 好，布局方式选择在14号的，
[01:04:43] 有时也就是14号的下午六点钟到七点钟左右。
[01:04:50] 这个空毛也要补足。
[01:04:52] 但是空锚是要搭桥，否则它很难填。
[01:04:56] 光是一个时间一个日填了的话也有有效果，但是也受影响。
[01:05:02] 你就看这几的，晚上他们开卡车运石头，就填那个坝。
[01:05:07] 看到没有？
[01:05:08] 空王，这就是空王。
[01:05:10] 你丢个。
[01:05:11] 东西下去，再被水冲走了，你要么在两边搭上桥，一点一点铺过去。
[01:05:18] 不管你弄什么东西，他总是你不可能补的那么好，
[01:05:23] 是不是，何况年月日食，你还只补了两个最小的。
[01:05:29] 好，那么搭桥在昆宫能不能搭昆宫？
[01:05:34] 不能搭昆宫，昆王这边也是个坑。
[01:05:42] 好，还有就是这个双两边搭桥搭不上的话，
[01:05:46] 搭单边桥搭搭一边搭前工，结果钳弓是个入木是吧？
[01:05:52] 所以这种的话就属于是效果会比较影响，基本上像这种局的话，
[01:05:59] 属于是就算布了，不敢说有把握，有可能，但是不能给你承诺，
[01:06:06] 看你自己的运气，我反正不具有精力的是吧？
[01:06:10] 但反正你不管是你这么搭木搭桥的话，他入木都是要填实的。
[01:06:15] 所以你把入木填实的话，也相当于搭桥了，是吧？
[01:06:19] 所以前提是就是这样子的选择，在合适的时候，
[01:06:24] 在西北方和在西方摆上对应的东西。
[01:06:27] 西北方是什么？
[01:06:28] 这个组合非常的清楚。
[01:06:30] 玄武是代表玄的是不是？
[01:06:33] 天瑞是代表宗教的是吧？
[01:06:36] 根可以厉害的观音空王，你怎么拆？
[01:06:41] 那大巴觉得低的，你把那个低的那个东西本来就是空的，你怎么拆？
[01:06:48] 你拆空气。
[01:06:57] 送观音。
[01:06:58] 对配个念佛机。
[01:07:01] 是啊。
[01:07:11] 这个你就不一定是那个，不一定是上香。
[01:07:18] 供合格的也可以，合合也可以。
[01:07:26] 对，最好在虚日虚实是吧？
[01:07:30] 还可以最或者你可以选择有日的虚实。
[01:07:38] 饼的话是个圆形。
[01:07:41] 是不是。
[01:07:43] 可以供果盘？
[01:07:48] 你不仅给他建议是吧，我这是我咱们做交流探讨那个的，
[01:07:53] 但这种渠的话我待会还会说。
[01:07:56] 所以你不要自作聪明的话，
[01:07:58] 就给他帮助他布局，除非给你钱给的足够多。
[01:08:06] 好，大家听明白了，我这个布局的方式以及分析的这个思路没有？
[01:08:14] 为什么这么不局？
[01:08:18] 这个是风水上的布局，还有行为上的布局呢？
[01:08:28] 行为上的布局就是。
[01:08:35] 你改变性格吗？
[01:08:37] 那你就跟他聊鸡汤吗？
[01:08:50] 让他去念咒，让他去练念经。
[01:08:58] 诵经。
[01:09:00] 把任户填起来。
[01:09:16] 好。
[01:09:22] 这个是常规的分析，
[01:09:31] 现在再说一些其他的这个世主起出来的格局是您的玄武，
[01:09:41] 所以你们经常可能会碰到这种情况，就事主您玄武。
[01:09:45] 我告诉你，如果事主您的玄武的话，他会出现一种情况，两种情况。
[01:09:50] 第一。
[01:09:55] 骗别人认罪，他不相信你。
[01:09:60] 注意，事主如果你选股的话，
[01:10:05] 你说的话他不信。
[01:10:08] 第二个，你说的是他不知，就是你刚才说什么他自己都不知道。
[01:10:16] 那当然了，他自己都不知道这个事情，他也可能不相信你了是吧？
[01:10:21] 你说你这有什么东西，他说没有，明明有了，他说没有。
[01:10:28] 如果您的玄武他还克你是不是？
[01:10:32] 或者你生他，那么这种情况你解释就特别累。
[01:10:38] 这个时候你在断局的过程中，你就首先要把自己摆成个思路。
[01:10:43] 这个人是一个不太相信你的人，那么对于这种人的话，
[01:10:48] 你看他说话预测的过程中间，你要怎么解决？
[01:10:56] 就是你尽量不。
[01:10:58] 说虚的，尽量说。
[01:11:01] 实实在在实实际际的，
[01:11:04] 尽量把他问的问题落到根本点上，不要去绕太多弯子。
[01:11:15] 所以像这种情况的话，他还跟缠的时候，这个时候又回到原来的问题了。
[01:11:21] 你说了一大堆之后，像这种您的玄武的人，
[01:11:24] 他自己是属于自己意识都不太清楚的。
[01:11:27] 你跟他说话，他完说了几句之后，然后跟你说其他的，其他的问了半天之后，
[01:11:33] 又回过来问你原来那个问题，反正就反复给你问，你跟他说话就特别累。
[01:11:40] 这个时候你就要紧密结。
[01:11:43] 合他的问题。
[01:11:45] 他问那。
[01:11:45] 个男。
[01:11:46] 人现在是怎么想的，这个时候你就反过头来装这个。
[01:11:53] 你说这男的的性格比较热情是不是？
[01:11:58] 比较急躁，身边朋友多，要面子，
[01:12:02] 但是你比较敏感是不是其实你的性格也有点男人的性格，对吧？
[01:12:12] 有的时候就心里藏不住话，有什么东西都想说出来。
[01:12:17] 你们很容易因为一些小事就发生一些矛盾争执，是不是？
[01:12:22] 主要是因为你的怀疑或者怎么样，现在他怎么想的，
[01:12:26] 但是你刚才说这些话的时候，
[01:12:29] 他会不断的跟你问新的问题，不断的你问新的问题。
[01:12:33] 这个时候你就回过头来，这个男的底怎么想的呢？
[01:12:37] 他就觉得你就。
[01:12:41] 是有。
[01:12:42] 点无事找事。
[01:12:47] 你又要结合现实，又要结合局。
[01:12:49] 你说这个女的不给他面子，这里面没有拧紧门的是吧？
[01:12:55] 没有刻她的，没有这些东西，所以你不能说不给她面子，你说不给她面子，
[01:13:02] 没讲到点子上，这个女的是消耗他的精，
[01:13:08] 消耗土，然后你有个玄武是不是？
[01:13:12] 乙的话代表缠绕，
[01:13:14] 他就觉得这个男的就觉得你老喜欢在一件事情上纠结，
[01:13:20] 缠绕不放，搞得他很累是不是？
[01:13:24] 然后你说话还。
[01:13:26] 有个时还不注意。
[01:13:28] 虽然这个男人心里也是对你有些那个的，本来是生你的是不是？
[01:13:34] 但是他确实他不愿爱跟你说，这个男的不爱跟你说话，
[01:13:38] 没共同语言跟你说话，他就觉累，不想跟你说。
[01:13:55] 对公的瘾该看男人想法。
[01:13:58] 男人什么想法？
[01:14:01] 九弟人丁死门，男的想死是吧？
[01:14:05] 一跟你说话他想死是吧？
[01:14:09] 没必要了。
[01:14:13] 想法重点是看这个。
[01:14:21] 看想法一般就是看自己的。
[01:14:24] 工位。
[01:14:28] 好像这种情况，你最好就不要给他布局了。
[01:14:36] 因为你布局他也做不好，他也做不到，
[01:14:41] 他也做不对，而且他还不断的找你问题。
[01:14:47] 当然你不能一看到玄武你就马上这样子的，
[01:14:51] 要具体要看人来，他有可能选要我表现在另外一个方面是吧？
[01:14:56] 他有可能是相信你，但是你跟他说着，他总是找不到。
[01:14:59] 不是这样，你说你们家里有什么东西，他老是不知道。
[01:15:03] 没有，当找个，我记得没这东西，会找也找不到。
[01:15:06] 过了几天是吧，过了一段时间他不悬了，他说，
[01:15:10] 你说那个我真的找到了是吧，确实个东西临时没太注意。
[01:15:17] 今天也就多说了这一个局，但是这个局中间有很多的东西是实现中种经验。
[01:15:24] 这些东西其实是就是原来高级班进理些真正的技巧，
[01:15:29] 所以除了我们说的在预测的过程中的分析，
[01:15:33] 以及根据预测的过程分析之后找到解决方法。
[01:15:38] 就你为什么找官窍？
[01:15:40] 找官窍是为了提出解决方案，
[01:15:43] 听明白没有你这你预测的过程中算不到完全就退化酸来肯定医生给病
[01:15:50] 人检查身体，
[01:15:51] 你查不出病。
[01:15:52] 对，你现在查出病，然后再给他进行解决，
[01:15:57] 解决问题保出来之后，然后你再给他一条治疗方案。
[01:16:02] 治疗方案的话是基于你预测的过程中寻找到的官窍，
[01:16:07] 有可能就是从这个关窍开始给他进行调整，
[01:16:11] 也有可能是调整其他的东西。
[01:16:18] 这预测和条例中间是有紧密联系，
[01:16:21] 但是也不不是完全一样，这是你给大家找的关键点。
[01:16:34] 好，这是一种比较根本和理性
[01:16:43] 的解决问题的方案。
[01:16:47] 所做的所有的思路分析和布局都是用结合的现实的。
[01:16:54] 如果你没有这么好的这些，现在跟你们讲还早，
[01:17:01] 等你们真的是做个什么三年五年的再来听我这个话。
[01:17:07] 或许才能真正可能还是听。
[01:17:10] 得懂一点。
[01:17:15] 现在你们还在好奇，还在去得神奇的时候。
[01:17:22] 好，这个就是到这里总结一下几点。
[01:17:26] 第一个预测的时候寻找关窍。
[01:17:29] 第二个解决问题的时候，要把关窍拿到生活中间来。
[01:17:36] 第三，解决不了别人的时候，就从自己身上入手。
[01:17:42] 第四，离玄武的人要有特殊的应对方法。
[01:17:48] 好。
[01:17:49] 听白。
[01:17:51] 没。
[01:17:52] 有。
[01:17:54] 另外就是像这种情况，感情中间。
[01:18:02] 他虽然说也能保持整个格局的平衡，但是它的太极点是有限的。
[01:18:08] 就是这个局所在的范围是极其比较小的一件事情，
[01:18:12] 你只在这个比较小的事情中间解决的，
[01:18:16] 没有解决到大的问题和根本的问题，他还是不能长久的。
[01:18:20] 所以有的时候看到局之后，你就能看到更长远的问题。
[01:18:27] 当你真的看的远了之后，
[01:18:29] 你会觉得那些小的东西都无所谓，不是那么真的重要的。
[01:18:33] 当你看的不远，你就会觉得很多小的东西很重要，
[01:18:37] 所以我为什么就是很多有的细节我不太说？
[01:18:41] 预测的过程中，客户经常被投诉，我知道那些东西，
[01:18:46] 反正说了也是废话，就像你跟客户神经病是不是？
[01:18:50] 你跟他说了半个小时，你把那话反复的说了100遍，
[01:18:54] 是不是他下载的问题还是会问同样的话，
[01:18:58] 所以你并没有影响他，也没有改变他，也没有解决他的问题。
[01:19:04] 你只是是不是你只是个陪聊，
[01:19:07] 别人花了钱你跟着他爽一会，你是个负能量吸收器是吧？
[01:19:15] 吸收它的负能量。
[01:19:23] 好，今天就到这。
[01:19:25] 里。
[01:19:26] 希望这个讲的内容对你们有作用。
[01:19:41] 还是不知道多少人那个的，又有人觉得我在那个的又在吃又在灌鸡汤。
[01:20:09] 能改变的命运都是本身可以改变的这一点其实也很有我们为什么提高
[01:20:16] 自己的水平？
[01:20:17] 因为你听到我这么说的话，觉得都无所谓，瞎搞一番就行了，其实并不是的。
[01:20:35] 你的水平提高的越多，命运对你的影响就越精确，
[01:20:40] 你对应运命运的把控也更精准。
[01:20:51] 你像国外的话，他有个这种专业，
[01:20:58] 就是给别人选址的。
[01:20:59] 你像肯德基，像他们这种选址的话，
[01:21:02] 都是有这种专门的人去做过评测的，给他选哪个地方。
[01:21:07] 所以你看肯德基的生意都特别好，没有亏本的肯德基，没有亏本的麦当劳。
[01:21:14] 应该是，他这种类似于像我们国内的人？
[01:21:19] 看风水，但是我觉得他比看风水更加高级。
[01:21:24] 所以我要化身上我都宁愿去学那个那个本身学好之后我觉。
[01:21:31] 得再结合分数可能更好。
[01:21:34] 是不是？
[01:21:34] 因为他能算，他主要是求财，但他算不出会出事。
[01:21:39] 分数可能会有个好处，算你这个地方挺好，是不是？
[01:21:43] 还有个算你这里会出什么事情，他怎么算呢？
[01:21:48] 他考虑选址的这个地方，第一个他辐射周边居民区，
[01:21:55] 或者是办公商业场所的这个人口聚集密集度。
[01:22:01] 以你这个点为核心，周围3公里之内，或者周围一公里之内有多少人口居住，
[01:22:08] 有多少是固定人口，多少是流动人口，多少是本地人，
[01:22:12] 多少是外地人，年龄层度都是什么样子的。
[01:22:16] 从周一到周五在不同的时候门口的人流量有多少，走过的都是什么样的人。
[01:22:22] 他把这些数据全部进行统计了之后，
[01:22:26] 还有更多的这些统计更多的数据进行全分位的参考，最后选出这个地方。
[01:22:33] 所以你看像我们原来出去，比如原来刚学道法，
[01:22:39] 学道法了之后，很多人学过风水的。
[01:22:43] 后来那个老师他就讲一句话，他说你要做生意，
[01:22:48] 比如说你要开个旅店，你到哪里开呢？
[01:22:52] 你就到学校，到学校里边上开。
[01:22:56] 对，不是，你开个网吧，你就到你到大学不要开，管你什么朝向生意都好。
[01:23:04] 是不是管你什么风水，反正生意都好。
[01:23:07] 对不对？
[01:23:10] 这就是说它大环境本身的这个风水格局就已经好在那个地方了。
[01:23:18] 你用不用吵醒你么？
[01:23:20] 都都无。
[01:23:21] 所谓是吧？
[01:23:23] 这个名字你是做什么的？
[01:23:26] 能看过这个东西，能那有这种相关的资料能那个吗？
[01:23:35] 所以你像我们用风水的话，你想想我就举个例子。
[01:23:41] 一个风水我们开了一个店铺给他布局之后，
[01:23:47] 我们分析这个店铺如果按我们的格局来布好之后，
[01:23:54] 他一定会赚钱。
[01:23:56] 好，同等情况下我把这个格局一模一样的格局给他搬到深山脑筋去，是不是？
[01:24:03] 或者我开一个酒吧，这个酒吧很赚钱是不是？
[01:24:07] 然后我把它放到农村去，朝鲜也是一样的，外部环境也是一样的，
[01:24:15] 来龙、来水、去水都是一样的，是不是可能声音是完全不一样。
[01:24:26] 所以持有是说我们在大环境是差不多的前提下，风水在发生，
[01:24:32] 风水在催财催旺，在这一项中间才发挥它的优势它更多的优势。
[01:24:37] 比如就是说你同样是催财，但是我用风水的话，我可以看出第一个你这个店铺？
[01:24:44] 比如说你这肯德基开在这个位置上，我可以虽然说我不能去断你的财，
[01:24:50] 财一样可以断，但是我可以断你这里面的话属什么的，
[01:24:55] 人在这里身体不好是不是？
[01:24:58] 你在这里的话，在这个地方办公男领导容易出问题，
[01:25:03] 在那里办公女领导容易出问题，是不是？
[01:25:07] 我可以断这些，我甚至可以断你这种格局里面，
[01:25:11] 什么样的客户输什么样的客户是最容易来找茬的，是不是？
[01:25:16] 最容易给你投诉的。
[01:25:19] 因为通过这个生肖地址的关系进行分析，可以做出这些。
[01:25:25] 但是他真正的这些生意的业务，
[01:25:31] 他还有更多的因素是我们一帮的风水师代掌握不了的。
[01:25:36] 那么这个是什么呢？
[01:25:39] 这是科学。
[01:25:42] 因为他通过这个方式来进行严格理论的分析之后，
[01:25:46] 他做出来的东西是没有理由不赚钱的。
[01:25:50] 是不是？
[01:25:50] 他每天都有这么多人走你不可能你建好这个东西之后突然人都不走了，
[01:25:56] 除非是说他运气不好。
[01:25:57] 碰到什么呢？
[01:25:59] 是不是政府改造把路给难死了，挡死了是不是，
[01:26:05] 或者边上有大型的居民迁移，
[01:26:09] 是不是拆迁全部搬走了，你听懂这个意思没有？
[01:26:15] 所以也就是说你不通过玄学的理论，
[01:26:19] 你可以通过科学的方式提高你对未知事物的转掌握能力。
[01:26:26] 听懂这一点没有好，就回到感情中间来。
[01:26:31] 像他这个格局，你说两个吵架之后，
[01:26:35] 男的甩了她，就剩下这个女的一个人。
[01:26:40] 这个时候我们碰到大部分都是这样子的，
[01:26:43] 这个时候其实有的男的对这个女的已经很讨厌了，
[01:26:47] 心里已经很看不惯，很不爽了。
[01:26:49] 在这种情况下这个女的就是你不管怎么反复的去找她，
[01:26:52] 这个男的是不是更加厌恶？
[01:26:54] 咱们这里有很多同学美女，是不是？
[01:26:57] 有不知道有没有被这种男的追求过，死皮带你追求我，
[01:27:01] 但我不知道女人是怎么想的，是不是死皮带你多追求几次的话，
[01:27:05] 你也就看顺眼了，还是有的时候一看到这个人就头痛。
[01:27:09] 不想搭理他。
[01:27:12] 烦是吧，也有可能，越看越讨厌是不是，
[01:27:18] 他主要可能是他套路不行。
[01:27:22] 好，假。
[01:27:24] 如。
[01:27:26] 说。
[01:27:30] 你就像我最近有个客户，
[01:27:33] 这客户本来是不想做的，但是他是这个。
[01:27:40] 他是他跟这个男的，这个男的也没有工作，
[01:27:44] 在他妈的厂里面帮帮忙，但是也没有没有什么钱。
[01:27:48] 这个女的话一个月也就2000块钱做护士的，
[01:27:52] 现在跟那个男的的已经怀着那个男的孩子了，
[01:27:56] 但是男的已经把他甩了两个不那个了，为什么呢？
[01:27:60] 对这个女的审意不正常，两个人不好的话，他就找他个男的家人，
[01:28:05] 找他妈，找他所有的亲戚都不说说说聊聊聊谈谈谈。
[01:28:09] 那个男的不肯见他的话，他到他跟家门口就等着，
[01:28:12] 然后跟他的邻居在谈谈，就扯他们的事情。
[01:28:17] 这个男的所就看到他都已经是实在是很那个的，本来层次又这么低，
[01:28:22] 所以现在一见到他就那个了，到现在已经是怀孕了。
[01:28:26] 这个女的家里要她去堕胎，她也不肯，然后要跟她断绝关系，她又没有钱，
[01:28:32] 断绝了关系了，跟那个男的发消息，男的都不理她，男的无故无情也无情，
[01:28:38] 但是女的是自找，是不是我们不去谴这个男的，因为没有用。
[01:28:42] 但是这个东西你说怎么办？
[01:28:45] 已经对他恶心到这种程度了，有没有可能在短期内马上改变他的观念？
[01:28:52] 也很难，不说没是说只是说很难。
[01:28:55] 但如果是像这种情况，
[01:28:57] 是女的一步一步把自己做到这种地步，是已经没有后路了。
[01:29:03] 男的对他的印象就是这个样子的，所以很难。
[01:29:08] 但是假如说这个男的突然发。
[01:29:12] 现也虽然。
[01:29:14] 说2000块钱一个月是吧，但是其实自己在做微商，一个人一月能赚几十万。
[01:29:21] 刚刚跟他分手了之后，然后过去就买了一辆法拉利，
[01:29:25] 结果经常在网上看到跟这个明星在一起，跟那个明星在一起，他到底是干什么的？
[01:29:32] 原来我对他一点都不了解，这个时候是不是就颠覆了。
[01:29:39] 他观念了。
[01:29:41] 所以就是你要成一件事情，就是要先有一种方式改变别人对你的既有观念。
[01:29:49] 你怎么能改变别人呢？
[01:29:51] 你就要从头到尾的彻底改变自己，你哪怕装也行，是不是？
[01:29:57] 最少是让别人觉得对你不一样，只有在这种情况下他没法比较的。
[01:30:03] 就他对你的原来的所有的认识，
[01:30:05] 在他在你现在所有表现中间来说，全部是颠覆性的。
[01:30:10] 这个时候他会人的潜意识会质疑他原来的观点，
[01:30:14] 然后在他的内心中给你重新塑造形象。
[01:30:17] 否则你用原来的套路，你去怎么样都是效果都是有限的。
[01:30:25] 是不是比如说像你们这些女生，别人追你的那个人，你见的那个人很讨厌，
[01:30:33] 这个人就很猥琐是不是看着长那个样子，
[01:30:37] 就那个样子就是比较很娘是不是？
[01:30:42] 没有男子汉气概，见了人有唯唯诺诺是不是？
[01:30:46] 就像追求你的话都是什么？
[01:30:49] 扭捏咧是不是？
[01:30:51] 结果在你不小心有一天发生在他路上，对，
[01:30:55] 不是有个歹徒对其他人是不是在图谋不轨的时候，
[01:30:59] 他突然挺身而出，崭现而头他男子汉膝盖了一面。
[01:31:03] 这个时你发现，这个男原来是这个样子的，是吧？
[01:31:09] 后面再看的话，可能就觉得不顺，感觉就不一样了。
[01:31:13] 那为什么这个门人搞的英雄救美呢？
[01:31:16] 好，什么事情扯到这个地方呢？
[01:31:19] 也就刚才也就是说当你把所有东西寄托在玄学上的时候，
[01:31:25] 你所有的东西是不可控的，你不可控的东西太多了。
[01:31:30] 好，假如说你是那个女的，你真的有个做微商的背景。
[01:31:36] 那么这个时候。
[01:31:38] 你就算不通过玄学的话，是不是会给自己多了一层筹码？
[01:31:45] 如果你有足够的智慧的话，你不需。
[01:31:48] 要布局。
[01:31:50] 你也能改变。
[01:31:51] 实际上他做的这件事情其实也就是一种布局，叫行为风水。
[01:31:56] 听懂了吗？
[01:32:00] 最少你的成功率会大很多，不代表你一定会成功，是不是？
[01:32:05] 但是你的成功率你又有更多的选择。
[01:32:10] 如果你什么东西都没有，全部都寄托在布局上的话，
[01:32:14] 你就纯粹是把自己自身交给命运。
[01:32:17] 所以我告诉你只有什么样的人才有资格有信仰。
[01:32:26] 最顶级的科学家，最顶级的决策人。
